route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
256-180,132-Blocks-Weekday-52,10761735-132-Blocks-Weekday-52,"Foster City",2561010,0,,2560178
256-180,132-Blocks-Weekday-52,10761736-132-Blocks-Weekday-52,"Foster City",2561016,0,,2560178
256-180,132-Blocks-Weekday-52,10761737-132-Blocks-Weekday-52,"Foster City",2561012,0,,2560178
256-180,132-Blocks-Weekday-52,10761738-132-Blocks-Weekday-52,"Foster City",2561014,0,,2560178
256-180,132-Blocks-Weekday-52,10761739-132-Blocks-Weekday-52,"Hillsdale Mall",2561003,1,,2560173
256-180,132-Blocks-Weekday-52,10761740-132-Blocks-Weekday-52,"Hillsdale Mall",2561005,1,,2560173
256-180,132-Blocks-Weekday-52,10761741-132-Blocks-Weekday-52,"Hillsdale Mall",2561007,1,,2560173
256-180,132-Blocks-Weekday-52,10761742-132-Blocks-Weekday-52,"Hillsdale Mall",2561009,1,,2560173
256-180,132-Blocks-Weekday-52,10761743-132-Blocks-Weekday-52,"Hillsdale Mall",2561011,1,,2560173
256-180,132-Blocks-Weekday-52,10761744-132-Blocks-Weekday-52,"Hillsdale Mall",2561013,1,,2560173
256-180,132-Blocks-Weekday-52,10761745-132-Blocks-Weekday-52,"Hillsdale Mall",2561015,1,,2560173
256-180,132-Blocks-Weekday-52,10761748-132-Blocks-Weekday-52,"Foster City",2561002,0,,2560178
256-180,132-Blocks-Weekday-52,10761749-132-Blocks-Weekday-52,"Hillsdale Mall",2561001,1,,2560173
251-180,132-Blocks-Weekday-52,10761750-132-Blocks-Weekday-52,"Foster City",2511002,0,,2510121
251-180,132-Blocks-Weekday-52,10761751-132-Blocks-Weekday-52,"Foster City",2511004,0,,2510121
251-180,132-Blocks-Weekday-52,10761752-132-Blocks-Weekday-52,"Foster City",2511012,0,,2510121
251-180,132-Blocks-Weekday-52,10761753-132-Blocks-Weekday-52,"Foster City",2511006,0,,2510121
251-180,132-Blocks-Weekday-52,10761754-132-Blocks-Weekday-52,"Foster City",2511008,0,,2510121
251-180,132-Blocks-Weekday-52,10761755-132-Blocks-Weekday-52,"Foster City",2511010,0,,2510121
251-180,132-Blocks-Weekday-52,10761756-132-Blocks-Weekday-52,"Hillsdale Mall",2511001,1,,2510125
251-180,132-Blocks-Weekday-52,10761757-132-Blocks-Weekday-52,"Hillsdale Mall",2511003,1,,2510125
251-180,132-Blocks-Weekday-52,10761758-132-Blocks-Weekday-52,"Hillsdale Mall",2511005,1,,2510125
251-180,132-Blocks-Weekday-52,10761759-132-Blocks-Weekday-52,"Hillsdale Mall",2511007,1,,2510125
251-180,132-Blocks-Weekday-52,10761760-132-Blocks-Weekday-52,"Hillsdale Mall",2511009,1,,2510125
251-180,132-Blocks-Weekday-52,10761761-132-Blocks-Weekday-52,"Hillsdale Mall",2511011,1,,2510125
250-180,132-Blocks-Weekday-52,10761763-132-Blocks-Weekday-52,"5th/El Camino",2501004,0,,2500376
250-180,132-Blocks-Weekday-52,10761764-132-Blocks-Weekday-52,"5th/El Camino",2501006,0,,2500376
250-180,132-Blocks-Weekday-52,10761765-132-Blocks-Weekday-52,"5th/El Camino",2501008,0,,2500376
250-180,132-Blocks-Weekday-52,10761766-132-Blocks-Weekday-52,"5th/El Camino",2501010,0,,2500376
250-180,132-Blocks-Weekday-52,10761767-132-Blocks-Weekday-52,"5th/El Camino",2501012,0,,2500376
250-180,132-Blocks-Weekday-52,10761768-132-Blocks-Weekday-52,"5th/El Camino",2501014,0,,2500376
250-180,132-Blocks-Weekday-52,10761769-132-Blocks-Weekday-52,"5th/El Camino",2501028,0,,2500376
250-180,132-Blocks-Weekday-52,10761770-132-Blocks-Weekday-52,"5th/El Camino",2501016,0,,2500376
250-180,132-Blocks-Weekday-52,10761771-132-Blocks-Weekday-52,"5th/El Camino",2501018,0,,2500376
250-180,132-Blocks-Weekday-52,10761772-132-Blocks-Weekday-52,"5th/El Camino",2501020,0,,2500376
250-180,132-Blocks-Weekday-52,10761773-132-Blocks-Weekday-52,"5th/El Camino",2501022,0,,2500376
250-180,132-Blocks-Weekday-52,10761774-132-Blocks-Weekday-52,"5th/El Camino",2501024,0,,2500376
250-180,132-Blocks-Weekday-52,10761775-132-Blocks-Weekday-52,"5th/El Camino",2501026,0,,2500376
250-180,132-Blocks-Weekday-52,10761776-132-Blocks-Weekday-52,"College of San Mateo",2501003,1,,2500370
250-180,132-Blocks-Weekday-52,10761777-132-Blocks-Weekday-52,"College of San Mateo",2501005,1,,2500370
250-180,132-Blocks-Weekday-52,10761778-132-Blocks-Weekday-52,"College of San Mateo",2501007,1,,2500370
250-180,132-Blocks-Weekday-52,10761779-132-Blocks-Weekday-52,"College of San Mateo",2501009,1,,2500370
250-180,132-Blocks-Weekday-52,10761780-132-Blocks-Weekday-52,"College of San Mateo",2501011,1,,2500370
250-180,132-Blocks-Weekday-52,10761781-132-Blocks-Weekday-52,"College of San Mateo",2501013,1,,2500370
250-180,132-Blocks-Weekday-52,10761782-132-Blocks-Weekday-52,"College of San Mateo",2501015,1,,2500370
250-180,132-Blocks-Weekday-52,10761783-132-Blocks-Weekday-52,"College of San Mateo",2501017,1,,2500370
250-180,132-Blocks-Weekday-52,10761784-132-Blocks-Weekday-52,"College of San Mateo",2501019,1,,2500370
250-180,132-Blocks-Weekday-52,10761785-132-Blocks-Weekday-52,"College of San Mateo",2501021,1,,2500370
250-180,132-Blocks-Weekday-52,10761786-132-Blocks-Weekday-52,"College of San Mateo",2501023,1,,2500370
250-180,132-Blocks-Weekday-52,10761787-132-Blocks-Weekday-52,"College of San Mateo",2501025,1,,2500370
250-180,132-Blocks-Weekday-52,10761788-132-Blocks-Weekday-52,"College of San Mateo",2501027,1,,2500370
250-180,132-Blocks-Weekday-52,10761789-132-Blocks-Weekday-52,"College of San Mateo",2501029,1,,2500370
250-180,132-Blocks-Weekday-52,10761804-132-Blocks-Weekday-52,"5th/El Camino",2501002,0,,2500376
250-180,132-Blocks-Weekday-52,10761805-132-Blocks-Weekday-52,"5th/El Camino",2501030,0,,2500376
250-180,132-Blocks-Weekday-52,10761806-132-Blocks-Weekday-52,"5th/El Camino",2501032,0,,2500376
250-180,132-Blocks-Weekday-52,10761807-132-Blocks-Weekday-52,"College of San Mateo",2501001,1,,2500370
250-180,132-Blocks-Weekday-52,10761808-132-Blocks-Weekday-52,"College of San Mateo",2501031,1,,2500370
250-180,132-Blocks-Weekday-52,10761809-132-Blocks-Weekday-52,"College of San Mateo",2501033,1,,2500370
141-180,132-Blocks-Weekday-52,10761810-132-Blocks-Weekday-52,"Shelter Creek",1411003,1,,1410218
141-180,132-Blocks-Weekday-52,10761811-132-Blocks-Weekday-52,"Shelter Creek",1411005,1,,1410218
141-180,132-Blocks-Weekday-52,10761812-132-Blocks-Weekday-52,"Shelter Creek",1411007,1,,1410218
141-180,132-Blocks-Weekday-52,10761813-132-Blocks-Weekday-52,"Shelter Creek",1411009,1,,1410218
141-180,132-Blocks-Weekday-52,10761814-132-Blocks-Weekday-52,"Shelter Creek",1411011,1,,1410218
141-180,132-Blocks-Weekday-52,10761815-132-Blocks-Weekday-52,"Shelter Creek",1411013,1,,1410218
141-180,132-Blocks-Weekday-52,10761816-132-Blocks-Weekday-52,"Shelter Creek",1411015,1,,1410218
141-180,132-Blocks-Weekday-52,10761817-132-Blocks-Weekday-52,"Shelter Creek",1411017,1,,1410218
141-180,132-Blocks-Weekday-52,10761818-132-Blocks-Weekday-52,"Shelter Creek",1411019,1,,1410218
141-180,132-Blocks-Weekday-52,10761819-132-Blocks-Weekday-52,"Shelter Creek",1411021,1,,1410218
141-180,132-Blocks-Weekday-52,10761820-132-Blocks-Weekday-52,"Shelter Creek",1411023,1,,1410218
141-180,132-Blocks-Weekday-52,10761821-132-Blocks-Weekday-52,"Shelter Creek",1411025,1,,1410218
141-180,132-Blocks-Weekday-52,10761822-132-Blocks-Weekday-52,"Airport/Linden",1411004,0,,1410229
141-180,132-Blocks-Weekday-52,10761823-132-Blocks-Weekday-52,"Airport/Linden",1411006,0,,1410229
141-180,132-Blocks-Weekday-52,10761824-132-Blocks-Weekday-52,"Airport/Linden",1411008,0,,1410229
141-180,132-Blocks-Weekday-52,10761825-132-Blocks-Weekday-52,"Airport/Linden",1411010,0,,1410229
141-180,132-Blocks-Weekday-52,10761826-132-Blocks-Weekday-52,"Airport/Linden",1411012,0,,1410229
141-180,132-Blocks-Weekday-52,10761827-132-Blocks-Weekday-52,"Airport/Linden",1411014,0,,1410229
141-180,132-Blocks-Weekday-52,10761828-132-Blocks-Weekday-52,"Airport/Linden",1411016,0,,1410229
141-180,132-Blocks-Weekday-52,10761829-132-Blocks-Weekday-52,"Airport/Linden",1411018,0,,1410229
141-180,132-Blocks-Weekday-52,10761830-132-Blocks-Weekday-52,"Airport/Linden",1411020,0,,1410229
141-180,132-Blocks-Weekday-52,10761831-132-Blocks-Weekday-52,"Airport/Linden",1411022,0,,1410229
141-180,132-Blocks-Weekday-52,10761832-132-Blocks-Weekday-52,"Airport/Linden",1411024,0,,1410229
141-180,132-Blocks-Weekday-52,10761833-132-Blocks-Weekday-52,"Airport/Linden",1411026,0,,1410229
141-180,132-Blocks-Weekday-52,10761834-132-Blocks-Weekday-52,"Shelter Creek",1411027,1,,1410218
141-180,132-Blocks-Weekday-52,10761835-132-Blocks-Weekday-52,"Airport/Linden",1411028,0,,1410229
141-180,132-Blocks-Weekday-52,10761836-132-Blocks-Weekday-52,"Airport/Linden",1411002,0,,1410229
141-180,132-Blocks-Weekday-52,10761837-132-Blocks-Weekday-52,"Shelter Creek",1411001,1,,1410218
140-180,132-Blocks-Weekday-52,10761838-132-Blocks-Weekday-52,"SFO AirTrain",1401006,0,,1400629
140-180,132-Blocks-Weekday-52,10761839-132-Blocks-Weekday-52,"SFO AirTrain",1401008,0,,1400629
140-180,132-Blocks-Weekday-52,10761840-132-Blocks-Weekday-52,"SFO AirTrain",1401010,0,,1400629
140-180,132-Blocks-Weekday-52,10761841-132-Blocks-Weekday-52,"SFO AirTrain",1401012,0,,1400629
140-180,132-Blocks-Weekday-52,10761842-132-Blocks-Weekday-52,"SFO AirTrain",1401014,0,,1400629
140-180,132-Blocks-Weekday-52,10761843-132-Blocks-Weekday-52,"SFO AirTrain",1401016,0,,1400629
140-180,132-Blocks-Weekday-52,10761844-132-Blocks-Weekday-52,"SFO AirTrain",1401018,0,,1400629
140-180,132-Blocks-Weekday-52,10761845-132-Blocks-Weekday-52,"SFO AirTrain",1401020,0,,1400629
140-180,132-Blocks-Weekday-52,10761846-132-Blocks-Weekday-52,"SFO AirTrain",1401022,0,,1400629
140-180,132-Blocks-Weekday-52,10761847-132-Blocks-Weekday-52,"SFO AirTrain",1401024,0,,1400629
140-180,132-Blocks-Weekday-52,10761848-132-Blocks-Weekday-52,"SFO AirTrain",1401026,0,,1400629
140-180,132-Blocks-Weekday-52,10761849-132-Blocks-Weekday-52,"Manor/Palmetto",1401005,1,,1400638
140-180,132-Blocks-Weekday-52,10761850-132-Blocks-Weekday-52,"Manor/Palmetto",1401007,1,,1400638
140-180,132-Blocks-Weekday-52,10761851-132-Blocks-Weekday-52,"Manor/Palmetto",1401009,1,,1400638
140-180,132-Blocks-Weekday-52,10761852-132-Blocks-Weekday-52,"Manor/Palmetto",1401011,1,,1400638
140-180,132-Blocks-Weekday-52,10761853-132-Blocks-Weekday-52,"Manor/Palmetto",1401013,1,,1400638
140-180,132-Blocks-Weekday-52,10761854-132-Blocks-Weekday-52,"Manor/Palmetto",1401015,1,,1400638
140-180,132-Blocks-Weekday-52,10761855-132-Blocks-Weekday-52,"Manor/Palmetto",1401017,1,,1400638
140-180,132-Blocks-Weekday-52,10761856-132-Blocks-Weekday-52,"Manor/Palmetto",1401019,1,,1400638
140-180,132-Blocks-Weekday-52,10761857-132-Blocks-Weekday-52,"Manor/Palmetto",1401021,1,,1400638
140-180,132-Blocks-Weekday-52,10761858-132-Blocks-Weekday-52,"Manor/Palmetto",1401023,1,,1400638
140-180,132-Blocks-Weekday-52,10761859-132-Blocks-Weekday-52,"Manor/Palmetto",1401025,1,,1400638
140-180,132-Blocks-Weekday-52,10761860-132-Blocks-Weekday-52,"SFO AirTrain",1401030,0,,1400629
140-180,132-Blocks-Weekday-52,10761861-132-Blocks-Weekday-52,"SFO AirTrain",1401036,0,,1400629
140-180,132-Blocks-Weekday-52,10761862-132-Blocks-Weekday-52,"SFO AirTrain",1401034,0,,1400629
140-180,132-Blocks-Weekday-52,10761863-132-Blocks-Weekday-52,"Manor/Palmetto",1401027,1,,1400638
140-180,132-Blocks-Weekday-52,10761864-132-Blocks-Weekday-52,"SFO AirTrain",1401004,0,,1400629
140-180,132-Blocks-Weekday-52,10761865-132-Blocks-Weekday-52,"SFO AirTrain",1401028,0,,1400629
140-180,132-Blocks-Weekday-52,10761866-132-Blocks-Weekday-52,"Manor/Palmetto",1401033,1,,1400638
140-180,132-Blocks-Weekday-52,10761867-132-Blocks-Weekday-52,"SFO AirTrain",1401032,0,,1400629
140-180,132-Blocks-Weekday-52,10761868-132-Blocks-Weekday-52,"Manor/Palmetto",1401001,1,,1400638
140-180,132-Blocks-Weekday-52,10761869-132-Blocks-Weekday-52,"SFO AirTrain",1401002,0,,1400629
140-180,132-Blocks-Weekday-52,10761870-132-Blocks-Weekday-52,"Manor/Palmetto",1401031,1,,1400638
140-180,132-Blocks-Weekday-52,10761871-132-Blocks-Weekday-52,"Manor/Palmetto",1401029,1,,1400638
140-180,132-Blocks-Weekday-52,10761872-132-Blocks-Weekday-52,"Manor/Palmetto",1401003,1,,1400638
130-180,132-Blocks-Weekday-52,10761890-132-Blocks-Weekday-52,"Daly City BART",1301008,0,,1300292
130-180,132-Blocks-Weekday-52,10761891-132-Blocks-Weekday-52,"Daly City BART",1301010,0,,1300292
130-180,132-Blocks-Weekday-52,10761892-132-Blocks-Weekday-52,"Daly City BART",1301012,0,,1300292
130-180,132-Blocks-Weekday-52,10761893-132-Blocks-Weekday-52,"Daly City BART",1301014,0,,1300292
130-180,132-Blocks-Weekday-52,10761894-132-Blocks-Weekday-52,"Daly City BART",1301016,0,,1300292
130-180,132-Blocks-Weekday-52,10761895-132-Blocks-Weekday-52,"Daly City BART",1301018,0,,1300292
130-180,132-Blocks-Weekday-52,10761896-132-Blocks-Weekday-52,"Daly City BART",1301020,0,,1300292
130-180,132-Blocks-Weekday-52,10761897-132-Blocks-Weekday-52,"Daly City BART",1301022,0,,1300292
130-180,132-Blocks-Weekday-52,10761898-132-Blocks-Weekday-52,"Daly City BART",1301024,0,,1300292
130-180,132-Blocks-Weekday-52,10761899-132-Blocks-Weekday-52,"Daly City BART",1301026,0,,1300292
130-180,132-Blocks-Weekday-52,10761900-132-Blocks-Weekday-52,"Daly City BART",1301028,0,,1300292
130-180,132-Blocks-Weekday-52,10761901-132-Blocks-Weekday-52,"Daly City BART",1301030,0,,1300292
130-180,132-Blocks-Weekday-52,10761902-132-Blocks-Weekday-52,"Daly City BART",1301032,0,,1300292
130-180,132-Blocks-Weekday-52,10761903-132-Blocks-Weekday-52,"Daly City BART",1301034,0,,1300292
130-180,132-Blocks-Weekday-52,10761904-132-Blocks-Weekday-52,"Daly City BART",1301036,0,,1300292
130-180,132-Blocks-Weekday-52,10761905-132-Blocks-Weekday-52,"Daly City BART",1301038,0,,1300292
130-180,132-Blocks-Weekday-52,10761906-132-Blocks-Weekday-52,"Daly City BART",1301056,0,,1300292
130-180,132-Blocks-Weekday-52,10761907-132-Blocks-Weekday-52,"Daly City BART",1301040,0,,1300292
130-180,132-Blocks-Weekday-52,10761908-132-Blocks-Weekday-52,"Daly City BART",1301042,0,,1300292
130-180,132-Blocks-Weekday-52,10761909-132-Blocks-Weekday-52,"Daly City BART",1301044,0,,1300292
130-180,132-Blocks-Weekday-52,10761910-132-Blocks-Weekday-52,"Daly City BART",1301046,0,,1300292
130-180,132-Blocks-Weekday-52,10761911-132-Blocks-Weekday-52,"Daly City BART",1301048,0,,1300292
130-180,132-Blocks-Weekday-52,10761912-132-Blocks-Weekday-52,"Daly City BART",1301054,0,,1300292
130-180,132-Blocks-Weekday-52,10761913-132-Blocks-Weekday-52,"Daly City BART",1301050,0,,1300292
130-180,132-Blocks-Weekday-52,10761914-132-Blocks-Weekday-52,"Daly City BART",1301052,0,,1300292
130-180,132-Blocks-Weekday-52,10761915-132-Blocks-Weekday-52,"Airport/Linden",1301011,1,,1300278
130-180,132-Blocks-Weekday-52,10761916-132-Blocks-Weekday-52,"Airport/Linden",1301013,1,,1300278
130-180,132-Blocks-Weekday-52,10761917-132-Blocks-Weekday-52,"Airport/Linden",1301015,1,,1300278
130-180,132-Blocks-Weekday-52,10761918-132-Blocks-Weekday-52,"Airport/Linden",1301017,1,,1300278
130-180,132-Blocks-Weekday-52,10761919-132-Blocks-Weekday-52,"Airport/Linden",1301019,1,,1300278
130-180,132-Blocks-Weekday-52,10761920-132-Blocks-Weekday-52,"Airport/Linden",1301021,1,,1300278
130-180,132-Blocks-Weekday-52,10761921-132-Blocks-Weekday-52,"Airport/Linden",1301023,1,,1300278
130-180,132-Blocks-Weekday-52,10761922-132-Blocks-Weekday-52,"Airport/Linden",1301025,1,,1300278
130-180,132-Blocks-Weekday-52,10761923-132-Blocks-Weekday-52,"Airport/Linden",1301027,1,,1300278
130-180,132-Blocks-Weekday-52,10761924-132-Blocks-Weekday-52,"Airport/Linden",1301029,1,,1300278
130-180,132-Blocks-Weekday-52,10761925-132-Blocks-Weekday-52,"Airport/Linden",1301031,1,,1300278
130-180,132-Blocks-Weekday-52,10761926-132-Blocks-Weekday-52,"Airport/Linden",1301033,1,,1300278
130-180,132-Blocks-Weekday-52,10761927-132-Blocks-Weekday-52,"Airport/Linden",1301035,1,,1300278
130-180,132-Blocks-Weekday-52,10761928-132-Blocks-Weekday-52,"Airport/Linden",1301037,1,,1300278
130-180,132-Blocks-Weekday-52,10761929-132-Blocks-Weekday-52,"Airport/Linden",1301039,1,,1300278
130-180,132-Blocks-Weekday-52,10761930-132-Blocks-Weekday-52,"Airport/Linden",1301041,1,,1300278
130-180,132-Blocks-Weekday-52,10761931-132-Blocks-Weekday-52,"Airport/Linden",1301043,1,,1300278
130-180,132-Blocks-Weekday-52,10761932-132-Blocks-Weekday-52,"Airport/Linden",1301045,1,,1300278
130-180,132-Blocks-Weekday-52,10761933-132-Blocks-Weekday-52,"Airport/Linden",1301047,1,,1300278
130-180,132-Blocks-Weekday-52,10761934-132-Blocks-Weekday-52,"Airport/Linden",1301049,1,,1300278
130-180,132-Blocks-Weekday-52,10761935-132-Blocks-Weekday-52,"Airport/Linden",1301051,1,,1300278
130-180,132-Blocks-Weekday-52,10761936-132-Blocks-Weekday-52,"Airport/Linden",1301053,1,,1300278
130-180,132-Blocks-Weekday-52,10761937-132-Blocks-Weekday-52,"Airport/Linden",1301055,1,,1300278
130-180,132-Blocks-Weekday-52,10761938-132-Blocks-Weekday-52,"Airport/Linden",1301057,1,,1300278
130-180,132-Blocks-Weekday-52,10761939-132-Blocks-Weekday-52,"Airport/Linden",1301059,1,,1300278
130-180,132-Blocks-Weekday-52,10761985-132-Blocks-Weekday-52,"Daly City BART",1301002,0,,1300292
130-180,132-Blocks-Weekday-52,10761986-132-Blocks-Weekday-52,"Daly City BART",1301004,0,,1300292
130-180,132-Blocks-Weekday-52,10761987-132-Blocks-Weekday-52,"Daly City BART",1301006,0,,1300292
130-180,132-Blocks-Weekday-52,10761988-132-Blocks-Weekday-52,"Daly City BART",1301058,0,,1300292
130-180,132-Blocks-Weekday-52,10761989-132-Blocks-Weekday-52,"Daly City BART",1301060,0,,1300292
130-180,132-Blocks-Weekday-52,10761990-132-Blocks-Weekday-52,"Daly City BART",1301062,0,,1300292
130-180,132-Blocks-Weekday-52,10761991-132-Blocks-Weekday-52,"Daly City BART",1301064,0,,1300292
130-180,132-Blocks-Weekday-52,10761992-132-Blocks-Weekday-52,"Airport/Linden",1301001,1,,1300278
130-180,132-Blocks-Weekday-52,10761993-132-Blocks-Weekday-52,"Airport/Linden",1301003,1,,1300278
130-180,132-Blocks-Weekday-52,10761994-132-Blocks-Weekday-52,"Airport/Linden",1301005,1,,1300278
130-180,132-Blocks-Weekday-52,10761995-132-Blocks-Weekday-52,"Airport/Linden",1301007,1,,1300278
130-180,132-Blocks-Weekday-52,10761996-132-Blocks-Weekday-52,"Airport/Linden",1301009,1,,1300278
130-180,132-Blocks-Weekday-52,10761997-132-Blocks-Weekday-52,"Airport/Linden",1301061,1,,1300278
130-180,132-Blocks-Weekday-52,10761998-132-Blocks-Weekday-52,"Airport/Linden",1301063,1,,1300278
130-180,132-Blocks-Weekday-52,10761999-132-Blocks-Weekday-52,"Airport/Linden",1301065,1,,1300278
130-180,132-Blocks-Weekday-52,10762000-132-Blocks-Weekday-52,"Airport/Linden",1301067,1,,1300278
130-180,132-Blocks-Weekday-52,10762001-132-Blocks-Weekday-52,"Airport/Linden",1301069,1,,1300278
122-180,132-Blocks-Weekday-52,10762002-132-Blocks-Weekday-52,"Stonestown/SF State",1221008,0,,1220498
122-180,132-Blocks-Weekday-52,10762003-132-Blocks-Weekday-52,"Stonestown/SF State",1221010,0,,1220498
122-180,132-Blocks-Weekday-52,10762004-132-Blocks-Weekday-52,"Stonestown/SF State",1221012,0,,1220498
122-180,132-Blocks-Weekday-52,10762005-132-Blocks-Weekday-52,"Stonestown/SF State",1221014,0,,1220498
122-180,132-Blocks-Weekday-52,10762006-132-Blocks-Weekday-52,"Stonestown/SF State",1221016,0,,1220498
122-180,132-Blocks-Weekday-52,10762007-132-Blocks-Weekday-52,"Stonestown/SF State",1221018,0,,1220498
122-180,132-Blocks-Weekday-52,10762008-132-Blocks-Weekday-52,"Stonestown/SF State",1221020,0,,1220498
122-180,132-Blocks-Weekday-52,10762009-132-Blocks-Weekday-52,"Stonestown/SF State",1221022,0,,1220498
122-180,132-Blocks-Weekday-52,10762010-132-Blocks-Weekday-52,"Stonestown/SF State",1221024,0,,1220498
122-180,132-Blocks-Weekday-52,10762011-132-Blocks-Weekday-52,"Stonestown/SF State",1221026,0,,1220498
122-180,132-Blocks-Weekday-52,10762012-132-Blocks-Weekday-52,"Stonestown/SF State",1221028,0,,1220498
122-180,132-Blocks-Weekday-52,10762013-132-Blocks-Weekday-52,"Stonestown/SF State",1221030,0,,1220498
122-180,132-Blocks-Weekday-52,10762014-132-Blocks-Weekday-52,"Stonestown/SF State",1221032,0,,1220498
122-180,132-Blocks-Weekday-52,10762015-132-Blocks-Weekday-52,"Stonestown/SF State",1221034,0,,1220498
122-180,132-Blocks-Weekday-52,10762016-132-Blocks-Weekday-52,"Stonestown/SF State",1221036,0,,1220498
122-180,132-Blocks-Weekday-52,10762017-132-Blocks-Weekday-52,"South SF BART",1221005,1,,1220499
122-180,132-Blocks-Weekday-52,10762018-132-Blocks-Weekday-52,"South SF BART",1221007,1,,1220499
122-180,132-Blocks-Weekday-52,10762019-132-Blocks-Weekday-52,"South SF BART",1221009,1,,1220499
122-180,132-Blocks-Weekday-52,10762020-132-Blocks-Weekday-52,"South SF BART",1221011,1,,1220499
122-180,132-Blocks-Weekday-52,10762021-132-Blocks-Weekday-52,"South SF BART",1221013,1,,1220499
122-180,132-Blocks-Weekday-52,10762022-132-Blocks-Weekday-52,"South SF BART",1221015,1,,1220499
122-180,132-Blocks-Weekday-52,10762023-132-Blocks-Weekday-52,"South SF BART",1221017,1,,1220499
122-180,132-Blocks-Weekday-52,10762024-132-Blocks-Weekday-52,"South SF BART",1221019,1,,1220499
122-180,132-Blocks-Weekday-52,10762025-132-Blocks-Weekday-52,"South SF BART",1221021,1,,1220499
122-180,132-Blocks-Weekday-52,10762026-132-Blocks-Weekday-52,"South SF BART",1221023,1,,1220499
122-180,132-Blocks-Weekday-52,10762027-132-Blocks-Weekday-52,"South SF BART",1221025,1,,1220499
122-180,132-Blocks-Weekday-52,10762028-132-Blocks-Weekday-52,"South SF BART",1221027,1,,1220499
122-180,132-Blocks-Weekday-52,10762029-132-Blocks-Weekday-52,"South SF BART",1221029,1,,1220499
122-180,132-Blocks-Weekday-52,10762030-132-Blocks-Weekday-52,"South SF BART",1221031,1,,1220499
122-180,132-Blocks-Weekday-52,10762031-132-Blocks-Weekday-52,"South SF BART",1221033,1,,1220499
122-180,132-Blocks-Weekday-52,10762032-132-Blocks-Weekday-52,"Stonestown/SF State",1221002,0,,1220498
122-180,132-Blocks-Weekday-52,10762033-132-Blocks-Weekday-52,"Stonestown/SF State",1221004,0,,1220498
122-180,132-Blocks-Weekday-52,10762034-132-Blocks-Weekday-52,"Stonestown/SF State",1221006,0,,1220498
122-180,132-Blocks-Weekday-52,10762035-132-Blocks-Weekday-52,"South SF BART",1221001,1,,1220499
122-180,132-Blocks-Weekday-52,10762036-132-Blocks-Weekday-52,"South SF BART",1221003,1,,1220499
121-180,132-Blocks-Weekday-52,10762037-132-Blocks-Weekday-52,"Pope/Bellevue",1211004,0,,1210307
121-180,132-Blocks-Weekday-52,10762038-132-Blocks-Weekday-52,"Pope/Bellevue",1211032,0,,1210307
121-180,132-Blocks-Weekday-52,10762039-132-Blocks-Weekday-52,"Pope/Bellevue",1211006,0,,1210307
121-180,132-Blocks-Weekday-52,10762040-132-Blocks-Weekday-52,"Pope/Bellevue",1211008,0,,1210307
121-180,132-Blocks-Weekday-52,10762041-132-Blocks-Weekday-52,"Pope/Bellevue",1211030,0,,1210307
121-180,132-Blocks-Weekday-52,10762042-132-Blocks-Weekday-52,"Pope/Bellevue",1211010,0,,1210307
121-180,132-Blocks-Weekday-52,10762043-132-Blocks-Weekday-52,"Pope/Bellevue",1211028,0,,1210307
121-180,132-Blocks-Weekday-52,10762044-132-Blocks-Weekday-52,"Pope/Bellevue",1211012,0,,1210307
121-180,132-Blocks-Weekday-52,10762045-132-Blocks-Weekday-52,"Pope/Bellevue",1211014,0,,1210307
121-180,132-Blocks-Weekday-52,10762046-132-Blocks-Weekday-52,"Pope/Bellevue",1211016,0,,1210307
121-180,132-Blocks-Weekday-52,10762047-132-Blocks-Weekday-52,"Pope/Bellevue",1211018,0,,1210307
121-180,132-Blocks-Weekday-52,10762048-132-Blocks-Weekday-52,"Pope/Bellevue",1211020,0,,1210307
121-180,132-Blocks-Weekday-52,10762049-132-Blocks-Weekday-52,"Pope/Bellevue",1211026,0,,1210307
121-180,132-Blocks-Weekday-52,10762050-132-Blocks-Weekday-52,"Pope/Bellevue",1211022,0,,1210307
121-180,132-Blocks-Weekday-52,10762051-132-Blocks-Weekday-52,"Pope/Bellevue",1211024,0,,1210307
121-180,132-Blocks-Weekday-52,10762052-132-Blocks-Weekday-52,"Skyline College",1211003,1,,1210331
121-180,132-Blocks-Weekday-52,10762053-132-Blocks-Weekday-52,"Skyline College",1211005,1,,1210331
121-180,132-Blocks-Weekday-52,10762054-132-Blocks-Weekday-52,"Skyline College",1211007,1,,1210331
121-180,132-Blocks-Weekday-52,10762055-132-Blocks-Weekday-52,"Skyline College",1211009,1,,1210331
121-180,132-Blocks-Weekday-52,10762056-132-Blocks-Weekday-52,"Skyline College",1211011,1,,1210331
121-180,132-Blocks-Weekday-52,10762057-132-Blocks-Weekday-52,"Skyline College",1211013,1,,1210331
121-180,132-Blocks-Weekday-52,10762058-132-Blocks-Weekday-52,"Skyline College",1211015,1,,1210331
121-180,132-Blocks-Weekday-52,10762059-132-Blocks-Weekday-52,"Skyline College",1211017,1,,1210331
121-180,132-Blocks-Weekday-52,10762060-132-Blocks-Weekday-52,"Skyline College",1211019,1,,1210331
121-180,132-Blocks-Weekday-52,10762061-132-Blocks-Weekday-52,"Skyline College",1211021,1,,1210330
